doi_o,message
10.1080/08941920802039804,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** NA

**Outcome:** ""successful""

> **Outcome quote:** Overall, the findings of this investigation paralleled those uncovered in Theodori et al.---s original exploration.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1024/1010-0652.21.3.305,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Schroeder, S., & Tiffin-Richards, S. P. (2014). Kognitive Verarbeitung von Leseverst--ndnisitems mit und ohne Text. Zeitschrift F--r P--dagogische Psychologie, 28(1---2), 21---30. https://doi.org/10.1024/1010-0652/a000121

**Outcome:** ""successful""

> **Outcome quote:** we replicate the finding of Rost and Sparfeldt (2007) who found that MC-items can be solved without reading the relevant text in German.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/030857591103500106,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Tord--n, R., Vinnerljung, B., & Axelsson, U. (2014). Improving foster children---s school performance: a replication of the Helsingborg study. Adoption & Fostering, 38(1), 37---48. https://doi.org/10.1177/0308575913518003

**Outcome:** ""successful""

> **Outcome quote:** Results confirm the conclusions from the original study that children in foster care can benefit from a working model aimed to improve school performance.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/spq0000088,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Renshaw, T. L. (2015). A Replication of the Technical Adequacy of the Student Subjective Wellbeing Questionnaire. Journal of Psychoeducational Assessment, 33(8), 757---768. https://doi.org/10.1177/0734282915580885

**Outcome:** ""successful""

> **Outcome quote:** Overall, this study provides a strong, positive replication of the technical adequacy of the SSWQ


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.paid.2008.08.019,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Beaton, A. A., Kaack, I. H., & Corr, P. J. (2015). Handedness and behavioural inhibition system/behavioural activation system (BIS/BAS) scores: A replication and extension of Wright, Hardie, and Wilson (2009). Laterality: Asymmetries of Body, Brain and Cognition, 20(5), 585---603. https://doi.org/10.1080/1357650x.2015.1016530

**Outcome:** ""successful""

> **Outcome quote:** Replicating the results of Wright, Hardie and Wilson, non-right-handers (n = 36) had significantly higher mean BIS score than right-handers (n = 50).


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1038/ng.2802,"**3 replication attempts of this paper have been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Gao, Y., Tan, M.-S., Wang, H.-F., Zhang, W., Wang, Z.-X., Jiang, T., Yu, J.-T., & Tan, L. (2016). ZCWPW1 is associated with late-onset Alzheimer---s disease in Han Chinese: a replication study and meta-analyses. Oncotarget, 7(15), 20305---20311. https://doi.org/10.18632/oncotarget.7945

**Outcome:** ""successful""

> **Outcome quote:** To summarize, the rs1476679 polymorphism in ZCWPW1 is associated with LOAD in Northern Han Chinese population.


**Replication article reference:** Jing, H., Zhu, J.-X., Wang, H.-F., Zhang, W., Zheng, Z.-J., Kong, L.-L., Tan, C.-C., Wang, Z.-X., Tan, L., & Tan, L. (2016). INPP5D rs35349669 polymorphism with late-onset Alzheimer---s disease: A replication study and meta-analysis. Oncotarget, 7(43), 69225---69230. https://doi.org/10.18632/oncotarget.12648

**Outcome:** ""failed""

> **Outcome quote:** Our results showed no obvious differences in the genotypic or allelic distributions of rs35349669 polymorphism between LOAD cases and healthy controls (genotype: p = 0.167; allele: p = 0.094).


**Replication article reference:** Tang, S.-S., Wang, H.-F., Zhang, W., Kong, L.-L., Zheng, Z.-J., Tan, M.-S., Tan, C.-C., Wang, Z.-X., Tan, L., Jiang, T., Yu, J.-T., & Tan, L. (2016). MEF2C rs190982 polymorphism with late-onset Alzheimer---s disease in Han Chinese: A replication study and meta-analyses. Oncotarget, 7(26), 39136---39142. https://doi.org/10.18632/oncotarget.9819

**Outcome:** ""failed""

> **Outcome quote:** No difference in the genotype and allele distributions of the MEF2C rs190982 polymorphism was found between LOAD cases and healthy controls (genotype: P = 0.861; allele: P = 0.862)


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1080/09602010500145620,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Koen, B. J., Hawkins, J., Zhu, X., Jansen, B., Fan, W., & Johnson, S. (2017). The Location and Effects of Visual Hemisphere-Specific Stimulation on Reading Fluency in Children With the Characteristics of Dyslexia. Journal of Learning Disabilities, 51(4), 399---415. https://doi.org/10.1177/0022219417711223

**Outcome:** ""successful""

> **Outcome quote:** 6 of the 9 Intervention group participants (67%) achieved levels of automatic processing


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1093/jamia/ocx073,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Hodgson, T., Magrabi, F., & Coiera, E. (2018). Evaluating the Efficiency and Safety of Speech Recognition within a Commercial Electronic Health Record System: A Replication Study. Applied Clinical Informatics, 09(02), 326---335. https://doi.org/10.1055/s-0038-1649509

**Outcome:** ""successful""

> **Outcome quote:** The results of this study replicate those reported earlier.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1002/gps.4221,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Haaksma, M. L., Calder--n-Larra--aga, A., Olde Rikkert, M. G. M., Melis, R. J. F., & Leoutsakos, J. S. (2018). Cognitive and functional progression in Alzheimer disease: A prediction model of latent classes. International Journal of Geriatric Psychiatry, 33(8), 1057---1064. Portico. https://doi.org/10.1002/gps.4893

**Outcome:** ""successful""

> **Outcome quote:** Our replication study confirmed that it is possible to predict trajectories of progression in AD with relatively good accuracy.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1002/pon.2108,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Marshall, C. A., Curran, M. A., Brownmiller, G., Solarte, A., Armin, J., Hamann, H. A., Crist, J. D., Niemel--, M., Badger, T. A., & Weihs, K. L. (2018). Oregon---s Familias en Acci--n replicates benefits for underserved cancer co---survivors through Un Abrazo Para la Familia. Psycho-Oncology, 27(10), 2405---2411. Portico. https://doi.org/10.1002/pon.4841

**Outcome:** ""successful""

> **Outcome quote:** the significant gains in cancer knowledge and self---efficacy reported by underserved co---survivors can be replicated.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.beth.2012.02.002,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Holdaway, A. S., Hustus, C. L., Owens, J. S., Evans, S. W., Coles, E. K., Egan, T. E., Himawan, L., Zoromski, A. K., Dawson, A. E., & Mixon, C. S. (2020). Incremental Benefits of a Daily Report Card Over Time for Youth with Disruptive Behavior: Replication and Extension. School Mental Health, 12(3), 507---522. https://doi.org/10.1007/s12310-020-09375-w

**Outcome:** ""successful""

> **Outcome quote:** The results replicate previous findings


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/0956797616689092,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Roberts, I. D., Teoh, Y. Y., & Hutcherson, C. A. (2021). Time to Pay Attention? Information Search Explains Amplified Framing Effects Under Time Pressure. Psychological Science, 33(1), 90---104. https://doi.org/10.1177/09567976211026983

**Outcome:** ""successful""

> **Outcome quote:** amplified the framing effect.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1145/985692.985709,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Markowitz, D. M. (2021). Revisiting the Relationship Between Deception and Design: A Replication and Extension of Hancock et al. (2004). Human Communication Research, 48(1), 158---167. https://doi.org/10.1093/hcr/hqab019

**Outcome:** ""successful""

> **Outcome quote:** Replicating Hancock, Thom-Santelli, and Ritchie (2004), people told the most lies per social interaction over synchronous, distributed, and recordless media (the phone, video chat)


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1145/3379597.3387482,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Camara, B. H. P., Silva, M. A. G., Endo, A. T., & Vergilio, S. R. (2021). What is the Vocabulary of Flaky Tests? An Extended Replication. 2021 IEEE/ACM 29th International Conference on Program Comprehension (ICPC), 444---454. https://doi.org/10.1109/icpc52881.2021.00052

**Outcome:** ""successful""

> **Outcome quote:** We successfully replicated the results of Pinto et al. (2020), with minor differences using Scikit-learn;


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/pspi0000348,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Transparent Replications, & Harris, C. D. (2022). Replication of a study from ""Counterfeit Diversity: How Strategically Misrepresenting Gender Diversity Dampens Organizations' Perceived Sincerity and Elevates Women's Identity Threat Concerns"" (JPSP | Kroeper, Williams & Murphy 2022). Clearer Thinking. https://doi.org/10.5281/ZENODO.17716306

**Outcome:** ""successful""

> **Outcome quote:** Our findings were mostly consistent with those of the original study (see full report), except that we did not find that gender moderated the indirect effects of company diversity on interest in working for the company.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.applanim.2006.03.017,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Csibra, B., Bunford, N., & G--csi, M. (2022). Evaluating ADHD Assessment for Dogs: A Replication Study. Animals, 12(7), 807. https://doi.org/10.3390/ani12070807

**Outcome:** ""successful""

> **Outcome quote:** We could replicate the factor structure with evidence of good internal consistency and test---retest reliability of both subscales.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1098/rsos.160384,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Kohrt, F., Smaldino, P. E., McElreath, R., & Sch--nbrodt, F. (2023). Replication of the natural selection of bad science. Royal Society Open Science, 10(2). https://doi.org/10.1098/rsos.221306

**Outcome:** ""successful""

> **Outcome quote:** The replication was successful with one exception.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/amp0001079,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Hodson, G., & Meleady, R. (2024). Replicating and extending Sengupta et al. (2023): Contact predicts no within-person longitudinal outgroup-bias change. American Psychologist, 79(3), 451---462. https://doi.org/10.1037/amp0001210

**Outcome:** ""successful""

> **Outcome quote:** We replicated the general pattern described by Sengupta and colleagues, confirming between-person effects without within-person effects, suggestive of third-variable explanations.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1080/15475441.2019.1676751,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** He, A. X., Song, H.-J., Jin, K.-S., Lee, H., & Arunachalam, S. (2025). When less is more: Evidence from Korean-learning children---s verb acquisition. Journal of Child Language, 1---21. https://doi.org/10.1017/s0305000925100366

**Outcome:** ""successful""

> **Outcome quote:** we found that Korean-learning preschoolers also experienced difficulty when the verb appeared with a modified subject compared to an unmodified one;


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1177/0011128720940953,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Mac--as-Vasileff, V., Bogaerts, S., De Caluw--, E., Erba--, Y., & Garofalo, C. (2025). Beyond Legal Deterrence: A Replication and Extension Study on Psychopathy, Self-Control, and Crime-Specific Willingness to Offend. Journal of Research in Crime and Delinquency. https://doi.org/10.1177/00224278251394278

**Outcome:** ""successful""

> **Outcome quote:** Regression analyses indicated that psychopathic traits and low self-control were positively related to purging, with psychopathy emerging as the stronger predictor


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.jphys.2020.03.009,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Reubenson, A., Ng, L., Lawton, V., Nahon, I., Terry, R., Baldwin, C., Blackford, J., Bond, A., Corrigan, R., Dalton, M., Dario, A. B., Donovan, M., Dunwoodie, R., Dwyer, G. M., Forbes, R., Francis-Cracknell, A., Gill, J., Hams, A., --- Jones, A. (2025). The assessment of physiotherapy practice is a robust measure of entry-level physiotherapy standards: Reliability and validity evidence from a large, representative sample. PLOS One, 20(4), e0321397. https://doi.org/10.1371/journal.pone.0321397

**Outcome:** ""successful""

> **Outcome quote:** Factor analyses indicated a 2-factor representation, with four items (1---4) for the professional dimension and 16 items (5---20) for the clinical dimension


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.3389/fpsyt.2024.1432679,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Schmid, P., Nauss, C., Jauch-Ederer, C., Prinz, P., Kordeuter, A. L., Tsch--ke, S., & Uhlmann, C. (2025). ---The Sheep Did It Again---: Replication of Animal-Assisted Treatment in Psychiatric Inpatients with Substance Use Disorder and Borderline Personality Disorder in a Randomized Controlled Trial. Healthcare, 13(21), 2808. https://doi.org/10.3390/healthcare13212808

**Outcome:** ""successful""

> **Outcome quote:** In the SUD sample, significant effects between PRE and POST, with large effect sizes in all four outcomes, emerged for the TAU+AAT group, in contrast to TAU.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.jfineco.2004.06.007,"**2 replication attempts of this paper have been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Kazumori, E., Fang, F., Sharman, R., Takeda, F., & Yu, H. (2019). Asset Pricing with Liquidity Risk:A Replication and Out-of-Sample Testswith the Recent US and the JapaneseMarket Data. Critical Finance Review, 8(1---2), 73---110. https://doi.org/10.1561/104.00000072

**Outcome:** ""mixed""

> **Outcome quote:** The LCAPM satisfies the one-variable test in 36.0% of regressions and the two-variable test in 5.2% of regressions conducted using the US data.


**Replication article reference:** Holden, C. W., & Nam, J. (2019). Do the LCAPM Predictions Hold?Replication and Extension Evidence. Critical Finance Review, 8(1---2), 29---71. https://doi.org/10.1561/104.00000071

**Outcome:** ""failed""

> **Outcome quote:** in the large majority of cases, our replication evidence fails to support that the main LCAPM predictions all hold simultaneously.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1016/j.jue.2008.02.004,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Bengtsson, R., Iverman, E., & Hinnerich, B. T. (2012). Gender and ethnic discrimination in the rental housing market. Applied Economics Letters, 19(1), 1---5. https://doi.org/10.1080/13504851.2011.564125

**Outcome:** ""mixed""

> **Outcome quote:** Moreover, we can replicate that there is a gender premium for females with Swedish names. However, we are not able to confirm that males with Arabic names face discrimination.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1002/dev.420050403,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Broesch, T., Callaghan, T., Henrich, J., Murphy, C., & Rochat, P. (2010). Cultural Variations in Children---s Mirror Self-Recognition. Journal of Cross-Cultural Psychology, 42(6), 1018---1029. https://doi.org/10.1177/0022022110381114

**Outcome:** ""mixed""

> **Outcome quote:** As expected from existing reports, a majority of the Canadian and American children demonstrate spontaneous self-oriented behaviors toward the mark. However, markedly fewer children from the non-Western rural sites demonstrate such behaviors.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1126/science.aau8712,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Yang, Q., Zhang, W., Liu, S., Gong, W., Han, Y., Lu, J., Jiang, D., Nie, J., Lyu, X., Liu, R., Jiao, M., Qu, C., Zhang, M., Sun, Y., Zhou, X., & Zhang, Q. (2023). Unraveling controversies over civic honesty measurement: An extended field replication in China. Proceedings of the National Academy of Sciences, 120(29). https://doi.org/10.1073/pnas.2213824120

**Outcome:** ""mixed""

> **Outcome quote:** We found a significantly higher level of civic honesty in China, as measured by the wallet recovery rate, than reported in the original study, while email response rates remained similar.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1017/s0033291705005441,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** LIPSITZ, J. D., MANNUZZA, S., CHAPMAN, T. F., FOA, E. B., FRANKLIN, M. E., GOODWIN, R. D., & FYER, A. J. (2005). A direct interview family study of obsessive---compulsive disorder. II. Contribution of proband informant information. Psychological Medicine, 35(11), 1623---1631. https://doi.org/10.1017/s003329170500543x

**Outcome:** ""mixed""

> **Outcome quote:** Evidence for familial transmission of OCD was found only when diagnoses were made using information from the affected proband about their relatives.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1192/bjp.124.6.588,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Teasdale, J. D., Walsh, P. A., Lancashire, M., & Mathews, A. M. (1977). Group Exposure for Agoraphobics: A Replication Study. British Journal of Psychiatry, 130(2), 186---193. https://doi.org/10.1192/bjp.130.2.186

**Outcome:** ""mixed""

> **Outcome quote:** The continuing improvement during follow-up, with consequent large overall improvement, reported in the original study was not replicated.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1350/ijps.2013.15.2.306,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Gibbs, J. C., Ruiz, J., & Klapper-Lehman, S. A. (2014). Police Officers Killed on Duty: Replicating and Extending a Unique Look at Officer Deaths. International Journal of Police Science & Management, 16(4), 277---287. https://doi.org/10.1350/ijps.2014.16.4.346

**Outcome:** ""mixed""

> **Outcome quote:** Kachurik and colleagues' findings that greater social investment did indeed decrease the likelihood of felonious death on the job --- are replicated here.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1046/j.1369-6513.2002.00191.x,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Ahern, T., Gardner, A., & Courtney, M. (2014). Geographical comparisons of information and support needs of Australian women following the primary treatment of breast cancer: a 10---year replication study. Health Expectations, 18(6), 2678---2692. Portico. https://doi.org/10.1111/hex.12242

**Outcome:** ""mixed""

> **Outcome quote:** Comparisons with the earlier study show some of the needs of women have changed over time, but others have remained the same.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1162/jocn_a_00708,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Greber, M., Rogenmoser, L., Elmer, S., & J--ncke, L. (2018). Electrophysiological Correlates of Absolute Pitch in a Passive Auditory Oddball Paradigm: a Direct Replication Attempt. Eneuro, 5(6), ENEURO.0333-18.2018. https://doi.org/10.1523/eneuro.0333-18.2018

**Outcome:** ""mixed""

> **Outcome quote:** we successfully replicated the non-significant effects of AP on the MMN. However, we could not replicate the significant effects for the P3a.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1108/jpbm-09-2013-0393,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Babikova, K., & Bucek, J. (2019). A Model Replication with an Extension of Students--- Perception of Prospective Employer Attractiveness. Journal of Competitiveness, 11(2), 5---21. https://doi.org/10.7441/joc.2019.02.01

**Outcome:** ""mixed""

> **Outcome quote:** The validation of the employer attractiveness scale resulted in different dimensions than in the original study.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1186/s13148-019-0699-9,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Zeng, Y., Zhao, K., Oros Klein, K., Shao, X., Fritzler, M., Hudson, M., Colmegna, I., Pastinen, T., Bernatsky, S., & Greenwood, C. (2021). Thousands of CpGs Show DNA Methylation Differences in ACPA-Positive Individuals. Genes, 12(9), 1349. https://doi.org/10.3390/genes12091349

**Outcome:** ""mixed""

> **Outcome quote:** we identified 19,472 ACPA-associated differentially methylated cytosines (DMCs), of which 430 overlapped with the 1909 DMCs reported by the original study


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
